n,instance,origin,destruction,fragments,method,baseline_cost,cost,improvement_pct
50,21,raw,longest,12,random_best,5.497608661651611,7.294912221841514,-32.69246086442883
50,21,raw,longest,12,model_route,5.497608661651611,5.887346270494163,-7.089220656267399
50,21,raw,longest,12,model_learned,5.497608661651611,6.011462899856269,-9.346868244533871
50,21,two_opt,longest,4,original_order,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,4,exact_fixed_orientation,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,4,exact_reversible,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,4,greedy_pair,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,4,random_mean,5.497608661651611,5.906907211057842,-7.445028822463829
50,21,two_opt,longest,4,random_best,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,4,model_route,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,4,model_learned,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,8,original_order,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,8,exact_fixed_orientation,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,8,exact_reversible,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,8,greedy_pair,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,8,random_mean,5.497608661651611,8.101464414037764,-47.36342494781891
50,21,two_opt,longest,8,random_best,5.497608661651611,7.36673918645829,-33.99897373279289
50,21,two_opt,longest,8,model_route,5.497608661651611,6.011462899856269,-9.346868244533871
50,21,two_opt,longest,8,model_learned,5.497608661651611,6.011462899856269,-9.346868244533871
50,21,two_opt,longest,12,original_order,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,12,exact_fixed_orientation,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,12,exact_reversible,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,12,greedy_pair,5.497608661651611,5.497608724050224,-1.1350137185008554e-06
50,21,two_opt,longest,12,random_mean,5.497608661651611,9.34294965583831,-69.9457024107545
50,21,two_opt,longest,12,random_best,5.497608661651611,7.294912221841514,-32.69246086442883
50,21,two_opt,longest,12,model_route,5.497608661651611,5.887346270494163,-7.089220656267399
50,21,two_opt,longest,12,model_learned,5.497608661651611,6.011462899856269,-9.346868244533871
50,22,raw,longest,4,original_order,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,4,exact_fixed_orientation,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,4,exact_reversible,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,4,greedy_pair,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,4,random_mean,6.134776592254639,7.889544972218573,-28.60362318946363
50,22,raw,longest,4,random_best,6.134776592254639,7.577297686599195,-23.51383253574038
50,22,raw,longest,4,model_route,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,4,model_learned,6.134776592254639,7.459335877560079,-21.590994641561046
50,22,raw,longest,8,original_order,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,8,exact_fixed_orientation,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,8,exact_reversible,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,8,greedy_pair,6.134776592254639,6.4362015863880515,-4.913381760535046
50,22,raw,longest,8,random_mean,6.134776592254639,8.940621932037175,-45.736715878537616
50,22,raw,longest,8,random_best,6.134776592254639,8.027570902369916,-30.853516532370456
50,22,raw,longest,8,model_route,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,8,model_learned,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,12,original_order,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,12,exact_fixed_orientation,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,12,exact_reversible,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,12,greedy_pair,6.134776592254639,7.171691535972059,-16.902244574424437
50,22,raw,longest,12,random_mean,6.134776592254639,10.7456548018381,-75.1596759921926
50,22,raw,longest,12,random_best,6.134776592254639,9.927174120210111,-61.81802174741785
50,22,raw,longest,12,model_route,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,raw,longest,12,model_learned,6.134776592254639,6.96671016421169,-13.560943246203877
50,22,two_opt,longest,4,original_order,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,4,exact_fixed_orientation,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,4,exact_reversible,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,4,greedy_pair,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,4,random_mean,6.134776592254639,7.889544972218573,-28.60362318946363
50,22,two_opt,longest,4,random_best,6.134776592254639,7.577297686599195,-23.51383253574038
50,22,two_opt,longest,4,model_route,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,4,model_learned,6.134776592254639,7.459335877560079,-21.590994641561046
50,22,two_opt,longest,8,original_order,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,8,exact_fixed_orientation,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,8,exact_reversible,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,8,greedy_pair,6.134776592254639,6.4362015863880515,-4.913381760535046
50,22,two_opt,longest,8,random_mean,6.134776592254639,8.940621932037175,-45.736715878537616
50,22,two_opt,longest,8,random_best,6.134776592254639,8.027570902369916,-30.853516532370456
50,22,two_opt,longest,8,model_route,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,8,model_learned,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,12,original_order,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,12,exact_fixed_orientation,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,12,exact_reversible,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,12,greedy_pair,6.134776592254639,7.171691535972059,-16.902244574424437
50,22,two_opt,longest,12,random_mean,6.134776592254639,10.7456548018381,-75.1596759921926
50,22,two_opt,longest,12,random_best,6.134776592254639,9.927174120210111,-61.81802174741785
50,22,two_opt,longest,12,model_route,6.134776592254639,6.134776680730283,-1.4421983141191144e-06
50,22,two_opt,longest,12,model_learned,6.134776592254639,6.96671016421169,-13.560943246203877
50,23,raw,longest,4,original_order,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,4,exact_fixed_orientation,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,4,exact_reversible,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,4,greedy_pair,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,4,random_mean,5.543600559234619,6.815901557914913,-22.95080580004766
50,23,raw,longest,4,random_best,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,4,model_route,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,4,model_learned,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,8,original_order,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,8,exact_fixed_orientation,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,8,exact_reversible,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,8,greedy_pair,5.543600559234619,7.135546592064202,-28.716824306139685
50,23,raw,longest,8,random_mean,5.543600559234619,9.007703634910285,-62.488323945077674
50,23,raw,longest,8,random_best,5.543600559234619,7.828029793687165,-41.20840255431295
50,23,raw,longest,8,model_route,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,8,model_learned,5.543600559234619,6.168917131610215,-11.279971666319522
50,23,raw,longest,12,original_order,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,12,exact_fixed_orientation,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,12,exact_reversible,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,raw,longest,12,greedy_pair,5.543600559234619,7.135546592064202,-28.716824306139685
50,23,raw,longest,12,random_mean,5.543600559234619,10.160542659461498,-83.28417696935077
50,23,raw,longest,12,random_best,5.543600559234619,9.06373228598386,-63.49901456888609
50,23,raw,longest,12,model_route,5.543600559234619,6.786679488606751,-22.423674218399285
50,23,raw,longest,12,model_learned,5.543600559234619,6.298256983049214,-13.613109670347297
50,23,two_opt,longest,4,original_order,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,4,exact_fixed_orientation,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,4,exact_reversible,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,4,greedy_pair,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,4,random_mean,5.543600559234619,6.815901557914913,-22.95080580004766
50,23,two_opt,longest,4,random_best,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,4,model_route,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,4,model_learned,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,8,original_order,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,8,exact_fixed_orientation,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,8,exact_reversible,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,8,greedy_pair,5.543600559234619,7.135546592064202,-28.716824306139685
50,23,two_opt,longest,8,random_mean,5.543600559234619,9.007703634910285,-62.488323945077674
50,23,two_opt,longest,8,random_best,5.543600559234619,7.828029793687165,-41.20840255431295
50,23,two_opt,longest,8,model_route,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,8,model_learned,5.543600559234619,6.168917131610215,-11.279971666319522
50,23,two_opt,longest,12,original_order,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,12,exact_fixed_orientation,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,12,exact_reversible,5.543600559234619,5.543600630946457,-1.293596778467978e-06
50,23,two_opt,longest,12,greedy_pair,5.543600559234619,7.135546592064202,-28.716824306139685
50,23,two_opt,longest,12,random_mean,5.543600559234619,10.160542659461498,-83.28417696935077
50,23,two_opt,longest,12,random_best,5.543600559234619,9.06373228598386,-63.49901456888609
50,23,two_opt,longest,12,model_route,5.543600559234619,6.786679488606751,-22.423674218399285
50,23,two_opt,longest,12,model_learned,5.543600559234619,6.298256983049214,-13.613109670347297
50,24,raw,longest,4,original_order,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,4,exact_fixed_orientation,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,4,exact_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,4,greedy_pair,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,4,random_mean,5.810262203216553,7.160097720101476,-23.23192086129359
50,24,raw,longest,4,random_best,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,4,model_route,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,4,model_learned,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,8,original_order,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,8,exact_fixed_orientation,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,8,exact_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,8,greedy_pair,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,8,random_mean,5.810262203216553,9.27791334502399,-59.68149148050066
50,24,raw,longest,8,random_best,5.810262203216553,8.179660918191075,-40.779548875829164
50,24,raw,longest,8,model_route,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,8,model_learned,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,12,original_order,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,12,exact_fixed_orientation,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,12,exact_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,12,greedy_pair,5.810262203216553,5.948163541033864,-2.373409890881849
50,24,raw,longest,12,random_mean,5.810262203216553,10.743243478238583,-84.90118177956131
50,24,raw,longest,12,random_best,5.810262203216553,9.523964079096913,-63.916252760924635
50,24,raw,longest,12,model_route,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,raw,longest,12,model_learned,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,4,original_order,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,4,exact_fixed_orientation,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,4,exact_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,4,greedy_pair,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,4,random_mean,5.810262203216553,7.160097720101476,-23.23192086129359
50,24,two_opt,longest,4,random_best,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,4,model_route,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,4,model_learned,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,8,original_order,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,8,exact_fixed_orientation,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,8,exact_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,8,greedy_pair,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,8,random_mean,5.810262203216553,9.27791334502399,-59.68149148050066
50,24,two_opt,longest,8,random_best,5.810262203216553,8.179660918191075,-40.779548875829164
50,24,two_opt,longest,8,model_route,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,8,model_learned,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,12,original_order,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,12,exact_fixed_orientation,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,12,exact_reversible,5.810262203216553,5.810261653736234,9.457065788165994e-06
50,24,two_opt,longest,12,greedy_pair,5.810262203216553,5.948163541033864,-2.373409890881849
