n,instance,origin,fragments,cut_samples,method,baseline_cost,cost,improvement_pct
100,28,raw,4,64,best_random_fixed,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,4,64,best_random_reversible,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,4,64,longest_fixed,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,4,64,longest_reversible,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,4,64,best_combined_reversible,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,8,64,single_random_fixed_mean,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,8,64,best_random_fixed,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,8,64,best_random_reversible,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,8,64,longest_fixed,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,8,64,longest_reversible,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,8,64,best_combined_reversible,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,two_opt,4,64,single_random_fixed_mean,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,4,64,best_random_fixed,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,4,64,best_random_reversible,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,4,64,longest_fixed,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,4,64,longest_reversible,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,4,64,best_combined_reversible,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,8,64,single_random_fixed_mean,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,8,64,best_random_fixed,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,8,64,best_random_reversible,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,8,64,longest_fixed,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,8,64,longest_reversible,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,8,64,best_combined_reversible,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,29,raw,4,64,single_random_fixed_mean,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,4,64,best_random_fixed,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,4,64,best_random_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,4,64,longest_fixed,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,4,64,longest_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,4,64,best_combined_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,64,single_random_fixed_mean,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,64,best_random_fixed,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,64,best_random_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,64,longest_fixed,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,64,longest_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,64,best_combined_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,two_opt,4,64,single_random_fixed_mean,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,4,64,best_random_fixed,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,4,64,best_random_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,4,64,longest_fixed,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,4,64,longest_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,4,64,best_combined_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,64,single_random_fixed_mean,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,64,best_random_fixed,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,64,best_random_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,64,longest_fixed,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,64,longest_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,64,best_combined_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,30,raw,4,64,single_random_fixed_mean,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,4,64,best_random_fixed,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,4,64,best_random_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,4,64,longest_fixed,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,4,64,longest_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,4,64,best_combined_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,64,single_random_fixed_mean,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,64,best_random_fixed,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,64,best_random_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,64,longest_fixed,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,64,longest_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,64,best_combined_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,64,single_random_fixed_mean,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,64,best_random_fixed,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,64,best_random_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,64,longest_fixed,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,64,longest_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,64,best_combined_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,64,single_random_fixed_mean,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,64,best_random_fixed,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,64,best_random_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,64,longest_fixed,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,64,longest_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,64,best_combined_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,31,raw,4,64,single_random_fixed_mean,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,4,64,best_random_fixed,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,4,64,best_random_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,4,64,longest_fixed,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,4,64,longest_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,4,64,best_combined_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,64,single_random_fixed_mean,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,64,best_random_fixed,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,64,best_random_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,64,longest_fixed,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,64,longest_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,64,best_combined_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,two_opt,4,64,single_random_fixed_mean,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,4,64,best_random_fixed,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,4,64,best_random_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,4,64,longest_fixed,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,4,64,longest_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,4,64,best_combined_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,64,single_random_fixed_mean,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,64,best_random_fixed,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,64,best_random_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,64,longest_fixed,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,64,longest_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,64,best_combined_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
