n,instance,origin,fragments,method,baseline_cost,cost,improvement_pct
50,6,two_opt,8,exact_fixed_orientation,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,8,exact_reversible,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,8,greedy_pair,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,8,random_mean,6.003438949584961,9.090289206244051,-51.418033606762926
50,6,two_opt,8,random_best,6.003438949584961,8.231741551309824,-37.11710272124802
50,6,two_opt,8,model_route,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,8,model_learned,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,12,original_order,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,12,exact_fixed_orientation,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,12,exact_reversible,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,12,greedy_pair,6.003438949584961,6.003438780084252,2.823393558316026e-06
50,6,two_opt,12,random_mean,6.003438949584961,11.109706781804562,-85.05571348522858
50,6,two_opt,12,random_best,6.003438949584961,10.13060974702239,-68.74677717381894
50,6,two_opt,12,model_route,6.003438949584961,7.44919509626925,-24.08213290457862
50,6,two_opt,12,model_learned,6.003438949584961,8.908927844837308,-48.39707573695263
50,7,raw,4,original_order,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,4,exact_fixed_orientation,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,4,exact_reversible,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,4,greedy_pair,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,4,random_mean,5.534050941467285,6.496165710501373,-17.385361631293456
50,7,raw,4,random_best,5.534050941467285,6.278193750418723,-13.446620149003131
50,7,raw,4,model_route,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,4,model_learned,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,8,original_order,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,8,exact_fixed_orientation,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,8,exact_reversible,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,8,greedy_pair,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,8,random_mean,5.534050941467285,9.275614250451326,-67.60984581742957
50,7,raw,8,random_best,5.534050941467285,8.187655117362738,-47.950483361323776
50,7,raw,8,model_route,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,8,model_learned,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,12,original_order,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,12,exact_fixed_orientation,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,12,exact_reversible,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,12,greedy_pair,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,12,random_mean,5.534050941467285,10.085063121281564,-82.23654295830596
50,7,raw,12,random_best,5.534050941467285,8.870555483736098,-60.2904558985534
50,7,raw,12,model_route,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,raw,12,model_learned,5.534050941467285,5.534051411785185,-8.498618916871005e-06
50,7,two_opt,4,original_order,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,4,exact_fixed_orientation,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,4,exact_reversible,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,4,greedy_pair,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,4,random_mean,5.531352996826172,6.450929093174636,-16.624794998187728
50,7,two_opt,4,random_best,5.531352996826172,6.275495142675936,-13.453166816089025
50,7,two_opt,4,model_route,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,4,model_learned,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,8,original_order,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,8,exact_fixed_orientation,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,8,exact_reversible,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,8,greedy_pair,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,8,random_mean,5.531352996826172,9.27291564270854,-67.6428108643443
50,7,two_opt,8,random_best,5.531352996826172,8.184956509619951,-47.97385945746705
50,7,two_opt,8,model_route,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,8,model_learned,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,12,original_order,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,12,exact_fixed_orientation,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,12,exact_reversible,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,12,greedy_pair,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,12,random_mean,5.531352996826172,10.176384704187512,-83.97641065443857
50,7,two_opt,12,random_best,5.531352996826172,8.991784536279738,-62.56030923065519
50,7,two_opt,12,model_route,5.531352996826172,5.531352804042399,3.4852914477890166e-06
50,7,two_opt,12,model_learned,5.531352996826172,6.0289647886529565,-8.996203860290759
50,8,raw,4,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,4,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,4,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,4,greedy_pair,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,4,random_mean,5.643372058868408,6.540716478135437,-15.900855196262947
50,8,raw,4,random_best,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,4,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,4,model_learned,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,8,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,8,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,8,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,8,greedy_pair,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,8,random_mean,5.643372058868408,9.286859331652522,-64.56223752000315
50,8,raw,8,random_best,5.643372058868408,8.081626685336232,-43.20563310434534
50,8,raw,8,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,8,model_learned,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,12,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,12,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,12,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,12,greedy_pair,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,12,random_mean,5.643372058868408,10.48204677645117,-85.7408419489003
50,8,raw,12,random_best,5.643372058868408,8.950969846919179,-58.61030875773943
50,8,raw,12,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,raw,12,model_learned,5.643372058868408,6.471666486933827,-14.677296117022387
50,8,two_opt,4,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,4,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,4,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,4,greedy_pair,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,4,random_mean,5.643372058868408,6.540716478135437,-15.900855196262947
50,8,two_opt,4,random_best,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,4,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,4,model_learned,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,8,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,8,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,8,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,8,greedy_pair,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,8,random_mean,5.643372058868408,9.286859331652522,-64.56223752000315
50,8,two_opt,8,random_best,5.643372058868408,8.081626685336232,-43.20563310434534
50,8,two_opt,8,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,8,model_learned,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,12,original_order,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,12,exact_fixed_orientation,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,12,exact_reversible,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,12,greedy_pair,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,12,random_mean,5.643372058868408,10.48204677645117,-85.7408419489003
50,8,two_opt,12,random_best,5.643372058868408,8.950969846919179,-58.61030875773943
50,8,two_opt,12,model_route,5.643372058868408,5.643372589722276,-9.406678524705812e-06
50,8,two_opt,12,model_learned,5.643372058868408,6.471666486933827,-14.677296117022387
50,9,raw,4,original_order,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,4,exact_fixed_orientation,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,4,exact_reversible,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,4,greedy_pair,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,4,random_mean,6.254759311676025,7.619354909984395,-21.816916212283672
50,9,raw,4,random_best,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,4,model_route,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,4,model_learned,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,8,original_order,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,8,exact_fixed_orientation,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,8,exact_reversible,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,8,greedy_pair,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,8,random_mean,6.254759311676025,9.882486263057217,-57.999465216977406
50,9,raw,8,random_best,6.254759311676025,8.721804132452235,-39.44268192975662
50,9,raw,8,model_route,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,8,model_learned,6.254759311676025,6.813761448254809,-8.937228576250254
50,9,raw,12,original_order,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,12,exact_fixed_orientation,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,12,exact_reversible,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,12,greedy_pair,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,12,random_mean,6.254759311676025,11.039306635735556,-76.49450739260283
50,9,raw,12,random_best,6.254759311676025,10.374370852252468,-65.86363016217409
50,9,raw,12,model_route,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,raw,12,model_learned,6.254759311676025,6.254759838571772,-8.423917217807698e-06
50,9,two_opt,4,original_order,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,4,exact_fixed_orientation,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,4,exact_reversible,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,4,greedy_pair,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,4,random_mean,6.24640417098999,7.610999106196687,-21.84608773066989
50,9,two_opt,4,random_best,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,4,model_route,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,4,model_learned,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,8,original_order,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,8,exact_fixed_orientation,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,8,exact_reversible,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,8,greedy_pair,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,8,random_mean,6.24640417098999,10.035005451878533,-60.65251586638987
50,9,two_opt,8,random_best,6.24640417098999,8.883140040328726,-42.21205988534105
50,9,two_opt,8,model_route,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,8,model_learned,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,12,original_order,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,12,exact_fixed_orientation,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,12,exact_reversible,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,12,greedy_pair,6.24640417098999,6.670119611313567,-6.783349727694963
50,9,two_opt,12,random_mean,6.24640417098999,10.980111705837771,-75.78292094566045
50,9,two_opt,12,random_best,6.24640417098999,10.281794862588868,-64.60341952159189
50,9,two_opt,12,model_route,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,9,two_opt,12,model_learned,6.24640417098999,6.246404034784064,2.1805493658270035e-06
50,10,raw,4,original_order,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,4,exact_fixed_orientation,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,4,exact_reversible,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,4,greedy_pair,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,4,random_mean,5.672022819519043,6.88552103145048,-21.39445221827114
50,10,raw,4,random_best,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,4,model_route,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,4,model_learned,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,8,original_order,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,8,exact_fixed_orientation,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,8,exact_reversible,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,8,greedy_pair,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,8,random_mean,5.672022819519043,9.554022731725127,-68.44118995514296
50,10,raw,8,random_best,5.672022819519043,8.168366428464651,-44.011522667979754
50,10,raw,8,model_route,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,8,model_learned,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,12,original_order,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,12,exact_fixed_orientation,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,12,exact_reversible,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,12,greedy_pair,5.672022819519043,5.672022696584463,2.1673851421434754e-06
50,10,raw,12,random_mean,5.672022819519043,10.921078399987891,-92.54292070908734
50,10,raw,12,random_best,5.672022819519043,10.37692453339696,-82.94927336482166
50,10,raw,12,model_route,5.672022819519043,6.881663303822279,-21.32643895825876
50,10,raw,12,model_learned,5.672022819519043,6.881663303822279,-21.32643895825876
50,10,two_opt,4,original_order,5.626871585845947,5.626871544867754,7.2825890297833e-07
50,10,two_opt,4,exact_fixed_orientation,5.626871585845947,5.626871544867754,7.2825890297833e-07
50,10,two_opt,4,exact_reversible,5.626871585845947,5.626871544867754,7.2825890297833e-07
50,10,two_opt,4,greedy_pair,5.626871585845947,5.626871544867754,7.2825890297833e-07
50,10,two_opt,4,random_mean,5.626871585845947,6.736816046293825,-19.725782675401287
50,10,two_opt,4,random_best,5.626871585845947,5.626871544867754,7.2825890297833e-07
50,10,two_opt,4,model_route,5.626871585845947,5.626871544867754,7.2825890297833e-07
50,10,two_opt,4,model_learned,5.626871585845947,5.626871544867754,7.2825890297833e-07
50,10,two_opt,8,original_order,5.626871585845947,5.626871544867754,7.2825890297833e-07
50,10,two_opt,8,exact_fixed_orientation,5.626871585845947,5.626871544867754,7.2825890297833e-07
50,10,two_opt,8,exact_reversible,5.626871585845947,5.626871544867754,7.2825890297833e-07
50,10,two_opt,8,greedy_pair,5.626871585845947,5.626871544867754,7.2825890297833e-07
50,10,two_opt,8,random_mean,5.626871585845947,9.508871580008417,-68.99037831123434
50,10,two_opt,8,random_best,5.626871585845947,8.123215276747942,-44.36468209406796
50,10,two_opt,8,model_route,5.626871585845947,5.626871544867754,7.2825890297833e-07
